IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.164.209,2052,2052,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.244.123,80,80,false,SIN,Asia Pacific,Singapore,10,0.00
47.236.123.218,2095,2095,false,SIN,Asia Pacific,Singapore,10,0.00
47.236.149.107,8880,8880,false,SIN,Asia Pacific,Singapore,10,0.00
47.236.87.206,2095,2095,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.144.219,2082,2082,false,SIN,Asia Pacific,Singapore,10,0.00
47.236.144.208,2082,2082,false,SIN,Asia Pacific,Singapore,10,0.00
47.236.116.26,8880,8880,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.240.47,2086,2086,false,SIN,Asia Pacific,Singapore,10,0.00
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,10,0.00
47.236.116.208,2086,2086,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.193.208,2052,2052,false,SIN,Asia Pacific,Singapore,10,0.00
47.236.167.231,2082,2082,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.193.22,8080,8080,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.221.90,2096,2096,true,SIN,Asia Pacific,Singapore,11,0.00
47.236.198.189,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.244.192,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.193.65,2083,0,true,SIN,Asia Pacific,Singapore,11,0.00
47.236.144.196,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.168.155,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.240.141,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.226.15,80,0,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.29.235,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.156.14,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
47.241.173.60,80,0,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.90.196,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.251.81,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.166.131,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.173.200,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.163.221,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.161.110,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.238.141,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.88.181,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.213.221,2087,2087,true,SIN,Asia Pacific,Singapore,11,0.00
8.222.137.192,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.252.150,2083,2083,true,SIN,Asia Pacific,Singapore,11,0.00
47.236.79.77,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.142.191,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.172.247,80,0,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.171.236,80,0,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.237.131,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.124.227,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.145.85,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.168.17,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.116.182,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.99.131,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.145.180,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.96.141,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.216.234,8080,0,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.104.11,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.39.34,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.106.37,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.233.6,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.169.236,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.197.111,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.167.8,2082,0,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.229.22,2096,2096,true,SIN,Asia Pacific,Singapore,12,0.00
8.219.206.53,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.120.78,80,0,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.206.180,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.197.111,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.164.65,2086,0,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.144.117,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.94.113,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.89.201,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.67.133,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.97.254,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.182.10,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.191.40,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.155.242,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.155.170,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.248.188,8443,8443,true,SIN,Asia Pacific,Singapore,12,0.00
47.236.166.184,2052,0,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.175.53,80,0,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.147.146,2052,0,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.219.252,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.161.155,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.152.71,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.211.124,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.102.123,2052,0,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.171.112,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.116.26,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.79.87,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.201.174,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.76.199,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.152.169,80,0,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.174.206,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.226.15,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.170.58,2095,2095,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.160.176,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.221.90,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.166.184,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.168.24,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.237.250,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.147.146,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.210.182,2086,2086,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.122.55,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.120.9,2086,0,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.252.150,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.168.234,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.144.219,2096,2096,true,SIN,Asia Pacific,Singapore,13,0.00
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.134.170,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.214.231,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.160.61,2083,0,true,SIN,Asia Pacific,Singapore,13,0.00
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.77.91,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.169.182,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.145.245,2095,2095,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.169.236,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.134.170,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.240.141,2095,2095,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.173.200,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.178.225,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.147.146,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.248.188,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.215.228,2087,2087,true,SIN,Asia Pacific,Singapore,13,0.00
8.222.168.24,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.221.86,2095,2095,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.144.156,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.212.255,80,0,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.198.218,8880,0,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.172.95,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.189.173,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.99.59,2082,0,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.93.176,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.211.16,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.166.131,8080,0,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.252.150,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.154.50,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.116.208,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.116.182,2095,2095,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.214.13,2086,2086,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.100.155,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.224.162,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.221.86,443,443,true,SIN,Asia Pacific,Singapore,13,0.00
47.236.114.23,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.144.117,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.237.250,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.156.14,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.119.253,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.199.55,8880,0,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.228.193,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.193.65,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.193.208,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.212.219,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.87.246,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.116.208,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.255.15,443,443,true,SIN,Asia Pacific,Singapore,14,0.00
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.247.203,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.174.108,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.164.215,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.175.127,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.152.165,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.220.88,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.224.162,2053,2053,true,SIN,Asia Pacific,Singapore,14,0.00
47.236.39.34,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.129.32,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.213.84,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.175.189,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.29.235,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.134.170,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.163.221,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.116.208,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.171.205,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.224.17,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.116.182,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.155.242,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.163.221,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.229.102,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.193.208,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.137.166,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.65.232,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.198.105,2096,2096,true,SIN,Asia Pacific,Singapore,14,0.00
8.219.139.86,2096,2096,true,SIN,Asia Pacific,Singapore,14,0.00
47.236.121.7,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.153.44,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.169.182,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.161.110,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.131.102,8443,8443,true,SIN,Asia Pacific,Singapore,15,0.00
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.144.196,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.104.123,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.83.196,8080,8080,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.193.208,2053,0,true,SIN,Asia Pacific,Singapore,15,0.00
47.236.175.53,8080,0,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.159.252,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.79.87,8443,8443,true,SIN,Asia Pacific,Singapore,15,0.00
47.236.149.107,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.169.202,8080,0,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.149.107,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.154.227,8080,8080,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.121.7,80,80,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.147.146,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.169.164,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,15,0.00
8.222.212.116,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.78.57,8080,8080,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.202.130,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.170.96,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.171.112,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.103.153,80,80,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.171.20,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.150.109,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.65.232,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.119.253,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.163.95,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.168.17,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.235.61,8080,0,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.88.181,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.175.189,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.249.190,2053,2053,true,SIN,Asia Pacific,Singapore,16,0.00
47.236.176.144,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.83.239,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.137.192,2096,2096,true,SIN,Asia Pacific,Singapore,16,0.00
8.222.214.13,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.87.206,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.161.155,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.71.226,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.11.68,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.121.23,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.82.218,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.104.98,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.173.233,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.184.14,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.167.147,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.144.156,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.79.87,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.83.196,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.65.177,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.166.184,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.65.232,2052,0,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.129.32,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.78.1,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.97.90,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.189.173,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.229.22,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,16,0.00
47.236.87.206,80,0,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.114.167,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.39.34,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.214.189,80,0,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.169.182,2052,2052,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.214.231,2052,2052,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.236.229,8443,8443,true,SIN,Asia Pacific,Singapore,17,0.00
47.236.149.107,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.155.170,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.93.176,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.103.153,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.140.185,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.65.177,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.150.109,2052,2052,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.27.221,80,0,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.176.144,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.229.22,2052,2052,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.238.141,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.122.96,443,443,true,SIN,Asia Pacific,Singapore,17,0.00
47.236.155.170,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.116.26,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.124.227,2053,2053,true,SIN,Asia Pacific,Singapore,17,0.00
8.219.216.79,80,0,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.213.84,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.238.141,2053,2053,true,SIN,Asia Pacific,Singapore,17,0.00
47.236.104.11,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.104.11,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.163.221,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.212.116,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.198.189,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.119.253,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.75.44,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.99.8,2052,2052,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.79.77,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.161.155,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.221.197,2087,2087,true,SIN,Asia Pacific,Singapore,17,0.00
47.236.148.174,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.185.191,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.71.226,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.228.193,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.92.191,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.163.95,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.170.54,2052,2052,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.152.195,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.198.218,8080,0,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.29.235,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.193.208,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.252.150,8443,8443,true,SIN,Asia Pacific,Singapore,18,0.00
8.219.242.208,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.103.153,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.171.236,2052,0,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.164.44,2052,0,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.65.191,2083,0,true,SIN,Asia Pacific,Singapore,18,0.00
8.219.102.252,2053,2053,true,SIN,Asia Pacific,Singapore,18,0.00
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.82.218,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.164.215,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.223.34,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.155.170,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.193.22,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.171.236,2082,0,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.208.38,2053,2053,true,SIN,Asia Pacific,Singapore,18,0.00
8.222.213.221,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.169.15,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.162.45,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.167.147,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.168.155,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.254.91,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.92.191,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.172.247,8880,0,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.136.196,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.123.133,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.75.113,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.79.77,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.171.20,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.75.113,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.219.34,2096,2096,true,SIN,Asia Pacific,Singapore,19,0.00
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.87.246,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.221.109,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.94.109,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.96.141,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.28.170,2095,0,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.148.174,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.164.65,8080,0,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.202.163,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.150.109,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.245.187,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.154.50,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.213.133,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.82.218,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.97.254,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.249.98,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.171.6,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.158.158,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.155.242,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.208.38,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.79.74,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.144.48,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.201.8,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.161.129,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.222.64,2083,0,true,SIN,Asia Pacific,Singapore,20,0.00
47.236.117.48,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.175.189,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.221.197,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.114.167,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.145.180,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
